REGISTRO DO COMPLEXO,REGISTRO DO GRUPO,NOME DO GRUPO,REGISTRO DA EMPRESA,NOME DA EMPRESA,NOME DO COMPLEXO,TOTAL SALAS DO COMPLEXO,Nº DE DIAS OBRIGAÇÃO PROPORCIONAL,OBRIGAÇÃO_TOTAL+INCREMENTO,OBRIGAÇÃO_PROP+INCREMENTO,OBRIGAÇÃO_TOTAL,OBG_FINAL,Nº DE DIAS VALIDADOS,Nº DE TÍTULOS DIFERENTES OBRIGAÇÃO,Nº DE TÍTULOS DIFERENTES DECLARADOS,CUMPRIU COTA,ANO,TRANSFERÊNCIA Dias Origem,TRANSFERÊNCIA Dias Recebidos,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL+INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP+INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROPORCIONAL,DIAS_FUNC_INFERIDOS,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_LINEAR,CUMPRIMENTO_NORMALIZADO,CUMPRIMENTO_TRIWEIGHT
17179,6000034.0,GRUPO CINE,5642,EMPRESA CINEMATOGRÁFICA ITAPETININGA LTDA,ITAPETININGA GUARUJÁ,3,126.0,126.0,126.0,126,126.0,60.0,5,9,NÃO,2017,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.47619047619047616,365.0,0.7256235827664399,0.47619047619047616,0.3478003252767986,0.38206228307795337
24435,6000034.0,GRUPO CINE,5642,EMPRESA CINEMATOGRÁFICA ITAPETININGA LTDA,ITAPETININGA ITAPECERICA DA SERRA,4,195.999989,196.5,196.499989,196,196.5,89.5,6,12,NÃO,2017,0.0,0.0,49.0,49.125,48.99999725,49.12499725,49.125,0.455470737913486,364.9999795153061,0.7034878827315165,0.455470737913486,0.34397214736845183,0.3481527772310521
13105,6000034.0,GRUPO CINE,5642,EMPRESA CINEMATOGRÁFICA ITAPETININGA LTDA,ITAPETININGA RIO SUL,2,69.999996,70.0,69.999996,70,70.0,9.5,4,1,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.1357142857142857,364.9999791428571,0.25301020408163255,0.13571428571428568,0.2746017449469631,0.01619623653821429
13106,6000034.0,GRUPO CINE,5642,EMPRESA CINEMATOGRÁFICA ITAPETININGA LTDA,ITAPETININGA VIDEIRA,2,69.999996,70.0,69.999996,70,70.0,8.5,4,1,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.12142857142857143,364.9999791428571,0.22811224489795923,0.12142857142857144,0.27120442389392874,0.01186986543540001
21490,6000035.0,IMPERATOR,21489,PRIME CINEMA LTDA,CINE IMPERATOR3D,2,69.999996,70.0,69.999996,70,70.0,0.0,4,SEM ENVIO VÁLIDO NO SCB,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.0,364.9999791428571,0.0,0.0,0.24197072451914337,0.0
31731,6000035.0,IMPERATOR,21489,PRIME CINEMA LTDA,CINE TEATRO IMPERATOR,2,69.999996,70.0,69.999996,70,70.0,0.0,4,SEM ENVIO VÁLIDO NO SCB,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.0,364.9999791428571,0.0,0.0,0.24197072451914337,0.0
20442,6000036.0,JOSUE'S CINE,20441,CINE CANASTRA LTDA,JOSUÉ´S CINE CANASTRA,1,17.950685,28.0,17.950685,28,17.95,5.0,3,6,NÃO,2017,0.0,0.0,28.0,28.0,17.950685,17.950685,17.95,0.2785515320334262,234.00000089285714,0.4795121080686835,0.2785515320334262,0.307530048081823,0.11025511175642971
34842,6000036.0,JOSUE'S CINE,34841,JONASCE LTDA.- ME,JOSUÉS CINE PAINS,1,7.057534,28.0,7.057534,28,7.06,23.0,3,4,SIM,2017,0.0,0.0,28.0,28.0,7.057534,7.057534,7.06,3.2577903682719547,91.9999967857143,0.0,0.0,0.031187209918144474,0.0
15093,6000036.0,JOSUE'S CINE,15092,JOSUE´S CINE & FOTO LTDA,JOSUE´S CINE FORMIGA,2,69.999996,70.0,69.999996,70,70.0,39.0,4,5,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.5571428571428572,364.9999791428571,0.8038775510204081,0.5571428571428572,0.3616784369313985,0.5194810412243197
31000,6000036.0,JOSUE'S CINE,16897,JOSUÉ´S CINE HOTEL FAZENDA SOBRADINHO LTDA-ME,JOSUÉ´S CINE HOTEL FAZENDA SOBRADINHO,1,7.594521,28.0,7.594521,28,7.59,22.0,3,4,SIM,2017,0.0,0.0,28.0,28.0,7.594521,7.594521,7.59,2.898550724637681,99.00000589285715,0.0,0.0,0.06579667589659383,0.0
19846,6000036.0,JOSUE'S CINE,19845,JOSUÉ´S CINE SAMONTE LTDA.,JOSUÉ´S CINE SAMONTE,1,6.367123,28.0,6.367123,28,6.37,20.0,3,3,SIM,2017,0.0,0.0,28.0,28.0,6.367123,6.367123,6.37,3.1397174254317113,82.99999625000001,0.0,0.0,0.04043199453292969,0.0
17778,6000036.0,JOSUE'S CINE,17776,JOSUE'S CINE SHOPPING LTDA,CINE ARCOS,1,6.136986,28.0,6.136986,28,6.14,0.0,3,SEM ENVIO VÁLIDO NO SCB,NÃO,2017,0.0,0.0,28.0,28.0,6.136986,6.136986,6.14,0.0,79.99999607142857,0.0,0.0,0.24197072451914337,0.0
28343,6000036.0,JOSUE'S CINE,28341,JOSUE´S CINE UNIVERSITÁRIO LTDA - ME,JOSUE'S CINE UNIVERSITÁRIO FORMIGA,1,28.0,28.0,28.0,28,28.0,22.0,3,3,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.7857142857142857,365.0,0.9540816326530612,0.7857142857142857,0.3898872372672994,0.8684735686236177
2415,6000037.0,KINOPLEX,2364,CINEMAS PARIS SEVERIANO RIBEIRO LTDA,KINOPLEX PARK SHOPPING,11,583.0,584.5,584.5,583,584.5,602.0,17,40,SIM,2017,0.0,0.0,53.0,53.13636363636363,53.0,53.13636363636363,53.13636363636363,1.029940119760479,365.0,0.9991035892287282,0.970059880239521,0.3987635123881848,0.9973131776226843
30136,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CENTRO CULTURAL LSR - ODEON,1,28.0,28.0,28.0,28,28.0,54.5,3,43,SIM,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.9464285714285714,365.0,0.10427295918367352,0.0535714285714286,0.25492088073054553,0.0011337442460245077
22589,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CINECARIOCA MEIER,3,126.0,126.0,126.0,126,185.0,233.0,5,26,SIM,2017,0.0,59.0,42.0,42.0,42.0,42.0,61.666666666666664,1.2594594594594595,365.0,0.9326807888970051,0.7405405405405405,0.38573752079693385,0.8113329129121125
2419,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CINEMA BAY MARKET,4,195.999989,196.0,195.999989,196,262.5,262.5,6,25,SIM,2017,0.0,66.5,49.0,49.0,48.99999725,48.99999725,65.625,1.0,364.9999795153061,1.0,1.0,0.3989422804014327,1.0
6634,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CINEMA BOA VISTA,6,378.0,378.0,378.0,378,378.0,419.0,9,29,SIM,2017,0.0,0.0,63.0,63.0,63.0,63.0,63.0,1.1084656084656084,365.0,0.9882352117801854,0.8915343915343916,0.39660243337923134,0.9651192376989445
2425,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CINEMA BOULEVARD RIO,7,430.739932,441.0,430.739932,441,496.24,496.5,11,39,SIM,2017,0.0,65.5,63.0,63.0,61.534276,61.534276,70.89142857142858,1.0005239400290182,356.50810698412704,0.999999725486846,0.9994760599709818,0.3989422256439847,0.9999991764607641
2414,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CINEMA NORTH SHOPPING,6,348.235767,378.0,348.235767,378,348.24,383.5,9,28,SIM,2017,0.0,0.0,63.0,63.0,58.039294500000004,58.039294500000004,58.04,1.1012520101079715,336.25940464285713,0.9897480304490952,0.8987479898920285,0.39690254064956826,0.9695583224747816
2412,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CINEMA PÁTIO BRASIL,6,378.0,378.0,378.0,378,378.0,400.0,9,27,SIM,2017,0.0,0.0,63.0,63.0,63.0,63.0,63.0,1.0582010582010581,365.0,0.996612636824277,0.9417989417989419,0.39826717107799525,0.989872294293302
2400,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CINEMA ROXY,3,126.0,126.0,126.0,126,149.5,163.5,5,25,SIM,2017,0.0,23.5,42.0,42.0,42.0,42.0,49.833333333333336,1.0936454849498327,365.0,0.9912305231485107,0.9063545150501673,0.39719685227424756,0.9739216062128488
2411,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,CINEMA TERRAÇO SHOPPING,5,280.0,280.0,280.0,280,280.0,326.0,8,31,SIM,2017,0.0,0.0,56.0,56.0,56.0,56.0,56.0,1.1642857142857144,365.0,0.9730102040816326,0.8357142857142856,0.3935947583220785,0.9211962988039368
2393,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX AMAZONAS,5,280.0,280.0,280.0,280,291.5,313.0,8,30,SIM,2017,0.0,11.5,56.0,56.0,56.0,56.0,58.3,1.0737564322469983,365.0,0.994559988702194,0.9262435677530017,0.39785862958144,0.9837685862851556
24770,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX AVENIDA,5,280.0,281.0,281.0,280,344.0,344.0,8,30,SIM,2017,0.0,63.0,56.0,56.2,56.0,56.2,68.8,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
16402,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX BOULEVARD,4,195.999989,196.0,195.999989,196,196.0,239.5,6,25,SIM,2017,0.0,0.0,49.0,49.0,48.99999725,48.99999725,49.0,1.221938775510204,364.9999795153061,0.9507431799250312,0.778061224489796,0.3892369700844101,0.8593887341592352
2404,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX DOM PEDRO,15,674.999676,675.0,674.999676,675,675.0,728.0,23,38,SIM,2017,0.0,0.0,45.0,45.0,44.9999784,44.9999784,45.0,1.0785185185185184,364.9998248,0.9938348422496571,0.9214814814814816,0.397714402842471,0.9816183199267017
2408,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX GOIÂNIA,6,378.0,378.0,378.0,378,378.0,386.5,9,35,SIM,2017,0.0,0.0,63.0,63.0,63.0,63.0,63.0,1.0224867724867726,365.0,0.9994943450631282,0.9775132275132274,0.3988414295840924,0.9984838021208408
38261,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX GOLDEN,4,27.923286,196.0,27.923286,196,22.92,23.5,6,6,SIM,2017,5.0,0.0,49.0,49.0,6.9808215,6.9808215,5.73,1.025305410122164,51.9999968877551,0.9993596362185491,0.9746945898778361,0.39881456675469296,0.9980801385903737
2424,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX GRANDE RIO,6,357.441257,379.0,358.441257,378,358.44,406.0,9,25,SIM,2017,0.0,0.0,63.0,63.166666666666664,59.573542833333335,59.7402095,59.74,1.132686084142395,345.1483037169312,0.9823944030749573,0.8673139158576051,0.395445883525142,0.9481076233753685
2387,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX IGUAÇU TOP,6,378.0,378.5,378.5,378,385.5,392.5,9,24,SIM,2017,0.0,7.0,63.0,63.083333333333336,63.0,63.083333333333336,64.25,1.0181582360570687,365.0,0.9996702784632958,0.9818417639429313,0.3988765158917003,0.9990111615029167
19334,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX MACEIÓ,6,378.0,378.5,378.5,378,378.5,426.0,9,37,SIM,2017,0.0,0.0,63.0,63.083333333333336,63.0,63.083333333333336,63.083333333333336,1.1254953764861295,365.0,0.9842509104806046,0.8745046235138705,0.39581312805246693,0.9534929265970379
2389,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX MADUREIRA,5,280.0,281.0,281.0,280,281.0,333.5,8,27,SIM,2017,0.0,0.0,56.0,56.2,56.0,56.2,56.2,1.186832740213523,365.0,0.9650935271843062,0.813167259786477,0.39203985650109124,0.8988934348809672
2426,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX NOVA AMÉRICA,7,441.0,441.0,441.0,441,469.0,488.5,11,29,SIM,2017,0.0,28.0,63.0,63.0,63.0,63.0,67.0,1.0415778251599148,365.0,0.9982712844549716,0.9584221748400852,0.3985976005254077,0.9948228135710289
33119,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX NOVA IGUAÇU,7,441.0,441.0,441.0,441,417.5,417.5,11,31,SIM,2017,23.5,0.0,63.0,63.0,63.0,63.0,59.642857142857146,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
27853,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX OSASCO,7,441.0,441.5,441.5,441,430.0,430.0,11,34,SIM,2017,11.5,0.0,63.0,63.07142857142857,63.0,63.07142857142857,61.42857142857143,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
27854,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX PRAIA DA COSTA,7,441.0,442.5,442.5,441,386.0,385.0,11,31,NÃO,2017,56.5,0.0,63.0,63.214285714285715,63.0,63.214285714285715,55.142857142857146,0.9974093264248705,365.0,0.9999932884104271,0.9974093264248705,0.39894094163525434,0.9999798653664174
2390,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX RIO SUL,6,378.0,378.5,378.5,378,305.9,261.5,9,31,NÃO,2017,72.6,0.0,63.0,63.083333333333336,63.0,63.083333333333336,50.98333333333333,0.8548545276234064,365.0,0.9789327918485755,0.8548545276234064,0.3947620355449011,0.9381205071223581
2392,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX SÃO LUIZ,4,195.999989,196.0,195.999989,196,196.0,252.0,6,33,SIM,2017,0.0,0.0,49.0,49.0,48.99999725,48.99999725,49.0,1.2857142857142858,364.9999795153061,0.9183673469387754,0.7142857142857142,0.3829867599442122,0.774549719929621
30652,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX UBERABA,6,378.0,378.0,378.0,378,319.0,319.0,9,26,SIM,2017,59.0,0.0,63.0,63.0,63.0,63.0,53.166666666666664,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
13454,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX VIA PARQUE,6,378.0,379.0,379.0,378,379.0,380.0,9,36,SIM,2017,0.0,0.0,63.0,63.166666666666664,63.0,63.166666666666664,63.166666666666664,1.0026385224274406,365.0,0.9999930381993999,0.9973614775725594,0.3989408917255461,0.9999791147435994
17204,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX VILA OLÍMPIA,7,441.0,442.0,442.0,441,369.5,369.5,11,28,SIM,2017,72.5,0.0,63.0,63.142857142857146,63.0,63.142857142857146,52.785714285714285,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
17366,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX WEST SHOPPING,5,280.0,280.0,280.0,280,336.5,352.5,8,26,SIM,2017,0.0,56.5,56.0,56.0,56.0,56.0,67.3,1.0475482912332839,365.0,0.9977391600007948,0.9524517087667161,0.39849156286703313,0.9932328026388384
13482,6000037.0,KINOPLEX,11751,SR RIO DE JANEIRO CINEMAS S/A,KINOPLEX FASHION MALL,4,182.42191,196.0,182.42191,196,182.42,191.5,6,21,SIM,2017,0.0,0.0,49.0,49.0,45.6054775,45.6054775,45.605,1.0497752439425503,339.71427117346934,0.9975224250904596,0.9502247560574497,0.3984483816902189,0.9925856751953861
11752,6000037.0,KINOPLEX,11751,SR RIO DE JANEIRO CINEMAS S/A,KINOPLEX LEBLON,4,195.999989,196.0,195.999989,196,202.0,202.5,6,19,SIM,2017,0.0,6.0,49.0,49.0,48.99999725,48.99999725,50.5,1.0024752475247525,364.9999795153061,0.9999938731496912,0.9975247524752475,0.39894105827348775,0.9999816195616884
13416,6000037.0,KINOPLEX,11751,SR RIO DE JANEIRO CINEMAS S/A,KINOPLEX TIJUCA,6,371.556341,379.5,373.056341,378,378.06,388.5,9,35,SIM,2017,0.0,5.0,63.0,63.25,61.92605683333333,62.17605683333333,63.01,1.0276146643389938,358.7779483201058,0.9992374303134447,0.9723853356610062,0.39879019875162947,0.9977140350344709
2391,6000037.0,KINOPLEX,1994,SR SÃO PAULO CINEMAS S/A,KINOPLEX ITAIM,6,378.0,378.0,378.0,378,287.0,287.0,9,25,SIM,2017,91.0,0.0,63.0,63.0,63.0,63.0,47.833333333333336,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
26897,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER ARIQUEMES,3,126.0,126.0,126.0,126,126.0,55.5,5,10,NÃO,2017,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.44047619047619047,365.0,0.6869331065759636,0.44047619047619047,0.34113670762350434,0.3241479973547725
36481,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER ITABAIANA,4,81.430143,196.0,81.430143,196,81.43,59.5,6,9,NÃO,2017,0.0,0.0,49.0,49.0,20.35753575,20.35753575,20.3575,0.7306889352818371,151.64286834183673,0.9274715504203694,0.7306889352818371,0.3847341287237282,0.7978142523410117
21688,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER SANTARÉM,2,69.999996,70.0,69.999996,70,70.0,25.0,4,6,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.35714285714285715,364.9999791428571,0.5867346938775511,0.3571428571428572,0.32446708327726576,0.20198787813751076
19467,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER SORRISO,2,69.999996,70.0,69.999996,70,70.0,21.5,4,7,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.30714285714285716,364.9999791428571,0.5199489795918368,0.30714285714285716,0.31381110723369326,0.14056661630557324
19466,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER VILHENA,2,69.999996,70.0,69.999996,70,70.0,22.0,4,7,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.3142857142857143,364.9999791428571,0.5297959183673469,0.3142857142857143,0.3153599563405327,0.14870508662207066
37997,6000086.0,LB CINEMAS,22215,LB CINEMAS EIRELI,CINESERCLA FEIRA DE SANTANA,5,36.054806,283.0,39.054806,280,39.05,22.5,8,2,NÃO,2017,0.0,0.0,56.0,56.6,7.2109612,7.8109611999999995,7.81,0.5761843790012805,47.00001496428571,0.8203803193974697,0.5761843790012805,0.36467513110211647,0.5521355361649828
24667,6000086.0,LB CINEMAS,22215,LB CINEMAS EIRELI,CINESERCLA LINHARES,4,131.561659,196.0,131.561659,196,131.56,70.0,6,11,NÃO,2017,0.0,0.0,49.0,49.0,32.89041475,32.89041475,32.89,0.5320766190331407,245.0000282397959,0.7810477095445435,0.5320766190331407,0.35757338026357033,0.47646684921774457
22216,6000086.0,LB CINEMAS,22215,LB CINEMAS EIRELI,CINESERCLA OSASCO PLAZA,4,195.999989,196.0,195.999989,196,196.0,116.5,6,14,NÃO,2017,0.0,0.0,49.0,49.0,48.99999725,48.99999725,49.0,0.5943877551020408,364.9999795153061,0.835478706788838,0.5943877551020408,0.3674385519785259,0.5831847481785183
24668,6000086.0,LB CINEMAS,22215,LB CINEMAS EIRELI,CINESERCLA SPAZIO OURO VERDE,3,104.673987,126.0,104.673987,126,104.67,57.5,5,9,NÃO,2017,0.0,0.0,42.0,42.0,34.891329,34.891329,34.89,0.5493455622432406,303.22226392857146,0.7969105777301391,0.5493455622432406,0.360420726806552,0.5060911866266912
12006,6000087.0,LOMBARDI & RESENDE,5923,LOMBARDI E RESENDE CINEMAS LTDA ME,CINEMAS SÃO JOÃO DEL REI GABRIEL PASSOS,1,28.0,28.0,28.0,28,28.0,6.0,3,4,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.21428571428571427,365.0,0.38265306122448983,0.2142857142857143,0.29299140566623194,0.05602934895324229
6703,6000087.0,LOMBARDI & RESENDE,5923,LOMBARDI E RESENDE CINEMAS LTDA ME,CINEMAS SÃO JOÃO DEL REI TIRADENTES,1,28.0,28.0,28.0,28,28.0,14.0,3,5,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.5,365.0,0.75,0.5,0.3520653267642995,0.421875
37197,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE BANANA,5,261.589127,282.5,264.089127,280,264.09,155.0,8,23,NÃO,2017,0.0,0.0,56.0,56.5,52.317825400000004,52.817825400000004,52.818,0.5869211253739256,341.00011198214287,0.8293658433376558,0.5869211253739256,0.36631721564796055,0.5704773895360385
37201,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE LONDRINA,5,261.589127,282.5,264.089127,280,264.09,129.0,8,24,NÃO,2017,0.0,0.0,56.0,56.5,52.317825400000004,52.817825400000004,52.818,0.48846983982733166,341.00011198214287,0.7383368952337244,0.4884698398273317,0.35001821409272016,0.4024979872267211
37199,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE LUZIÂNIA,3,117.715085,126.5,118.215085,126,118.22,43.0,5,10,NÃO,2017,0.0,0.0,42.0,42.166666666666664,39.23836166666667,39.405028333333334,39.406666666666666,0.36372864151581796,341.0000478174603,0.5951587583726935,0.36372864151581796,0.3258366313608646,0.21081353329221414
37200,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE PALMAS,5,261.589127,282.5,264.089127,280,264.09,145.0,8,23,NÃO,2017,0.0,0.0,56.0,56.5,52.317825400000004,52.817825400000004,52.818,0.5490552463175433,341.00011198214287,0.7966488291262684,0.5490552463175433,0.3603735600820516,0.5055926671185661
37202,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE PONTA GROSSA,5,261.589127,281.5,263.089127,280,263.09,149.0,8,22,NÃO,2017,0.0,0.0,56.0,56.3,52.317825400000004,52.6178254,52.617999999999995,0.566346117298263,341.00011198214287,0.8119443100177082,0.566346117298263,0.36314016920287007,0.535277178987722
37198,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE PORTAL NORTE,3,117.715085,126.0,117.715085,126,117.72,55.5,5,13,NÃO,2017,0.0,0.0,42.0,42.0,39.23836166666667,39.23836166666667,39.24,0.47145769622833844,341.0000478174603,0.7206430331237446,0.47145769622833844,0.34693528442567434,0.37424893852178853
37196,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE PORTAL SUL,4,183.112319,197.0,184.112319,196,184.11,78.0,6,17,NÃO,2017,0.0,0.0,49.0,49.25,45.77807975,46.02807975,46.0275,0.4236597686165879,340.99998181122453,0.667831937688915,0.42365976861658794,0.33789416144311957,0.2978527082880089
24883,6000039.0,LUMIERE,2947,LUMIERE EMPRESA CINEMATOGRÁFICA EIRELI ME,LUMIERE BANANA,5,18.410965,280.0,18.410965,280,18.41,47.5,8,7,NÃO,2017,0.0,0.0,56.0,56.0,3.6821930000000003,3.6821930000000003,3.682,2.5801195002715915,24.000007946428575,0.0,0.0,0.1144831817822758,0.0
18739,6000039.0,LUMIERE,2947,LUMIERE EMPRESA CINEMATOGRÁFICA EIRELI ME,LUMIERE LONDRINA,5,18.410965,280.0,18.410965,280,18.41,36.5,8,7,NÃO,2017,0.0,0.0,56.0,56.0,3.6821930000000003,3.6821930000000003,3.682,1.9826181423139597,24.000007946428575,0.03446158639546282,0.01738185768604028,0.2461761998208133,4.092661229003445e-05
21670,6000039.0,LUMIERE,2947,LUMIERE EMPRESA CINEMATOGRÁFICA EIRELI ME,LUMIERE LUZIANIA,3,8.284933,126.0,8.284933,126,8.28,22.5,5,4,NÃO,2017,0.0,0.0,42.0,42.0,2.7616443333333334,2.7616443333333334,2.76,2.717391304347826,24.000004325396826,0.0,0.0,0.0912953905666887,0.0
18018,6000039.0,LUMIERE,2947,LUMIERE EMPRESA CINEMATOGRÁFICA EIRELI ME,LUMIERE MACEIO,2,4.602739,70.0,4.602739,70,4.6,4.0,4,3,NÃO,2017,0.0,0.0,35.0,35.0,2.3013695,2.3013695,2.3,0.8695652173913044,23.999996214285712,0.9829867674858224,0.8695652173913044,0.39556302490579354,0.9498237282176893
21414,6000039.0,LUMIERE,2947,LUMIERE EMPRESA CINEMATOGRÁFICA EIRELI ME,LUMIERE PALMAS,5,18.410965,280.0,18.410965,280,18.41,46.0,8,11,SIM,2017,0.0,0.0,56.0,56.0,3.6821930000000003,3.6821930000000003,3.682,2.498642042368278,24.000007946428575,0.0,0.0,0.12978156398918497,0.0
18738,6000039.0,LUMIERE,2947,LUMIERE EMPRESA CINEMATOGRÁFICA EIRELI ME,LUMIERE PONTA GROSSA,5,18.410965,280.0,18.410965,280,18.41,46.0,8,8,SIM,2017,0.0,0.0,56.0,56.0,3.6821930000000003,3.6821930000000003,3.682,2.498642042368278,24.000007946428575,0.0,0.0,0.12978156398918497,0.0
16703,6000039.0,LUMIERE,2947,LUMIERE EMPRESA CINEMATOGRÁFICA EIRELI ME,LUMIERE PORTAL NORTE,3,8.284933,126.0,8.284933,126,8.28,20.0,5,6,SIM,2017,0.0,0.0,42.0,42.0,2.7616443333333334,2.7616443333333334,2.76,2.4154589371980677,24.000004325396826,0.0,0.0,0.14650429483840638,0.0
18017,6000039.0,LUMIERE,2947,LUMIERE EMPRESA CINEMATOGRÁFICA EIRELI ME,LUMIERE PORTAL SUL,4,12.887671,196.0,12.887671,196,12.89,32.5,6,5,NÃO,2017,0.0,0.0,49.0,49.0,3.22191775,3.22191775,3.2225,2.52133436772692,23.99999956632653,0.0,0.0,0.12540990553219059,0.0
17707,6000039.0,LUMIERE,17706,SIDARTHA PRODUCOES CINEMATOGRAFICAS EIRELI,LUMIERE CATANDUVA,3,126.0,126.0,126.0,126,126.0,60.5,5,13,NÃO,2017,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.4801587301587302,365.0,0.7297650541698162,0.48015873015873023,0.3485212740169399,0.3886415129753157
37375,6000039.0,LUMIERE,17706,SIDARTHA PRODUCOES CINEMATOGRAFICAS EIRELI,LUMIÈRE MACEIÓ,2,65.397257,70.0,65.397257,70,65.4,43.0,4,7,NÃO,2017,0.0,0.0,35.0,35.0,32.6986285,32.6986285,32.7,0.6574923547400611,340.9999829285714,0.8826885129384918,0.6574923547400611,0.37621508042212354,0.6877370548803554
